sentence_id,year,month,year_month,source,period,sentence,sentiment_label,sentiment_score,confidence
02070,2021,12,2021-12,bbc_news_tv,covid,"from today, adults in england must now show a covid pass to get into nightclubs, big sports matches and other large events - it brings england broadly into line with scotland, wales and northern ireland.",neutral,0,0.9913221597671509
02071,2021,12,2021-12,bbc_news_tv,covid,"the number of suspected omicron infections is growing fast, but, speaking to mp5 this morning, the head of the health security agency stressed we’re still only at the beginning of this latest outbreak.",negative,-1,0.9832636713981628
02072,2021,12,2021-12,bbc_news_tv,covid,"it’s probably the most significant threat we’ve had since the start of the pandemic, and i’m sure, for example, that the numbers that we see on data over the next few days will be quite staggering compared to the rate of growth that we’ve seen in cases for previous variants.",neutral,0,0.9960206151008606
02073,2021,12,2021-12,bbc_news_tv,covid,"with that in mind, new regulations requiring a covid pass to enter larger venues, like football grounds, aim to at least slow the spread of the variant.",negative,-1,0.9920837879180908
02074,2021,12,2021-12,bbc_news_tv,covid,"it’s another sign that stopping the spread of the omicron variant just isn’t possible, and experts say vaccines and boosters remain the best defence against the virus.",negative,-1,0.9963154196739197
02075,2021,12,2021-12,bbc_news_tv,covid,this was last night in the house of commons - almost 100 tory voting against the government on covid certification.,negative,-1,0.9994041919708252
02076,2021,12,2021-12,bbc_news_tv,covid,"as for following his leadership, speaker, they wobbled over plan and over quarantine, and if we listened to him we wouldn’t have had the vaccine roll-out, because we would have remained in the european medicines agency.",negative,-1,0.9990943670272827
02077,2021,12,2021-12,bbc_news_tv,covid,"but while all the political drama plays out here, there is significant concern in government and in parliament about the spread of omicron, and what it might mean for further restrictions or guidance in the next few weeks.",negative,-1,0.9907938838005066
02078,2021,12,2021-12,bbc_news_tv,covid,"parliament breaks for christmas tomorrow - a relief for some in government, but there remain big questions about how the prime minister can rebuild his leadership and what further actions might be needed soon to tackle covid.",negative,-1,0.9743775129318237
02079,2021,12,2021-12,bbc_news_tv,covid,"that was the scale of it, 100 conservative mps, but prime minister’s questions is not a good guide to the mood in the conservative benches because there is a tendency to rally round when faced with an attack from the opposition, so there was vocal support for the prime minister, lots of cheering when he attacked keir starmer for vacillating over the vaccination programme but the true vaccination programme but the tme guide to the vaccination programme but the true guide to the mood on the conservative benches is partly the rebellion yesterday but also watch the reaction to the result in the shropshire by-election tomorrow.",negative,-1,0.9896602630615234
02080,2021,12,2021-12,bbc_news_tv,covid,"he will be at a press conference in the next couple of hours and he will be talking by the threat posed by the omicron variant and the need to get the booster programme on steroids, basically, and attempt also to warn peopla of the basically, and attempt also to warn people of the dangers ahead, so moving the conversation on he will to take the focus away from those questions which keir starmer raised about his lack of authority and lack of trust amongst his own mps.",neutral,0,0.9925822019577026
02081,2021,12,2021-12,bbc_news_tv,covid,"we are hearing news about who will chair the covid inquiry, have you got any more details?",negative,-1,0.7612460255622864
02082,2021,12,2021-12,bbc_news_tv,covid,"if you look at these people, there is always going to be peopla, there is always going to be a people, there is always going to be a selection of backbench who just don’t like the covid restrictions and they think the government is going too far, it is not like the conservatives, the government is intervening to much in peoples lives, in their view, but there were also people who were former ministers, select committee chairs, new intake who just got their seats 3 chairs, new intake who just got their seats a couple of years ago, mostly in labour held areas, on a boris johnson ticket, and also an who has only been in the house for a couple of weeks, so a range of people and the prime minister is in a difficult position because many peopla who a difficult position because many people who may not see eye to eye on much definitely see on the direction he is going on.",neutral,0,0.9827327728271484
02083,2021,12,2021-12,bbc_news_tv,covid,how much was it a restriction on how these covid restrictions are being planned but also how much the government is being mn?,negative,-1,0.9816741943359375
02084,2021,12,2021-12,bbc_news_tv,covid,"all of this erodes trust and then there are other issues which some people feel issues which some peopla feel strongly issues which some people feel strongly about, look at the small boats in the migration crisis, some feel that is not being gripped as effectively as it could, especially in a post covid contacts, and issues around the red announcement that the northern powerhouse rail, there were allegations of overpromising and under delivering and so for a variety of reasons there is disquiet and now it is all lies tomorrow on the north yorkshire by-election and the north yorkshire ivy-election and seeing how the north yorkshire by-election and seeing how that turns out.",negative,-1,0.9986293315887451
02085,2021,12,2021-12,bbc_news_tv,covid,"regarding the number of booster a record the number of booster jabs, a record 548,000 booster vaccines were administered yesterday, he says.",neutral,0,0.9971650242805481
02086,2021,12,2021-12,bbc_news_tv,covid,"the gradual reopening of the global economy this year has led to a surge in activity, meaning much higher demand for commodities like petrol.",neutral,0,0.9981217980384827
02087,2021,12,2021-12,bbc_news_tv,covid,"normally, i think that would be a green light to go ahead and raise interest rates now, but we have all this uncertainty around the omicron variant.",negative,-1,0.9971328973770142
02088,2021,12,2021-12,bbc_news_tv,covid,"people can according to the official red list rules face a fine official red list mles face a fine of up to official red list rules face a fine of up to £10,000 if they break the quarantine rules but since we heard quarantine mles but since we heard that the quarantine rules but since we heard that the government was going to allow people to leave early, some people this morning have taken it peopla this morning have taken it upon people this morning have taken it upon themselves to walk out and to leave, despite them being given a letter from the people at the department of health who manage the quarantine service, saying, don’t leave, stay where you are, and there will be more details by lunchtime.",negative,-1,0.9982364177703857
02089,2021,12,2021-12,bbc_news_tv,covid,"yes, people had to pay more than £3000 per adult, the total cost is lass adult, the total cost is less combined if you have two people lass combined if you have two peopla in one room, less combined if you have two people in one room, but people have paid in one room, but peopla have paid that money up in one room, but people have paid that money up front so there is also a question from some people in a question from some peopla in quarantine a question from some people in quarantine hotel is about whether they will get any money back from the government.",negative,-1,0.9987764954566956
02090,2021,12,2021-12,bbc_news_tv,covid,the headlines a senior health official warns that cases of the omicron variant are doubling in less than every two days in most parts of the .,negative,-1,0.9936909675598145
02091,2021,12,2021-12,bbc_news_tv,covid,"new rules come into force, meaning adults in england must show a covid pass to get into nightclubs, big sports matches and other large events.",negative,-1,0.994415283203125
02092,2021,12,2021-12,bbc_news_tv,covid,"more pressure on borisjohnson, after 100 of his own vote the covid passes.",neutral,0,0.9904295206069946
02093,2021,12,2021-12,bbc_news_tv,covid,there are four premier league matches tonight and they will be the first big sporting events where spectators will need to show a vaccination confirmation or an negative test.,negative,-1,0.9905851483345032
02094,2021,12,2021-12,bbc_news_tv,covid,it comes after a rise in the omicron variant.,neutral,0,0.9926255345344543
02095,2021,12,2021-12,bbc_news_tv,covid,"meanwhile, newcastle manager eddie howe says covid protocols could even impact on transfer business in january.",negative,-1,0.997442364692688
02096,2021,12,2021-12,bbc_news_tv,covid,the vaccination status is something we vaccination stems is something we take very vaccination status is something we take very seriously.,neutral,0,0.9980900883674622
02097,2021,12,2021-12,bbc_news_tv,covid,"we’ve been in regular dialogue with all of our players about educating them and making sure that we are in tune with everybody else and following the same guidelines was not onto cricket, and james anderson and stuart broad back in england’s 12 man squad for the second ashes test against australia, a day night game that starts in the early hours of tomorrow morning in adelaide.",neutral,0,0.9984427094459534
02098,2021,12,2021-12,bbc_news_tv,covid,the headlines on news a senior health official warns that cases of the omicron variant are doubling in less than every two days in most parts of the .,negative,-1,0.9934804439544678
02099,2021,12,2021-12,bbc_news_tv,covid,"new rules come into force, meaning adults in england must show a covid pass to get into nightclubs, big sports matches and other large events.",negative,-1,0.994415283203125
02100,2021,12,2021-12,bbc_news_tv,covid,three premier league matches tonight will be the first big sporting events where fans will need to declare a covid pass or negative lateral flow for entry into the stadium.,negative,-1,0.9962441921234131
02101,2021,12,2021-12,bbc_news_tv,covid,"it’s part of the government’s ""plan b"" to combat the spread of the omicron variant of covid-19.",neutral,0,0.9910844564437866
02102,2021,12,2021-12,bbc_news_tv,covid,fans from today have to show proof of vaccination or proof of this negative lateral flow proof of this negative lateral ﬂow test.,negative,-1,0.9993696808815002
02103,2021,12,2021-12,bbc_news_tv,covid,proof of this negative lateral flow test.,negative,-1,0.9992578625679016
02104,2021,12,2021-12,bbc_news_tv,covid,"well, first of all they have to complete a declaration to show their covid status in advance of the match, that is in advance of them attending, that enables us to have a attending, that emblas us to have a look at attending, that enables us to have a look at all 30,000 people due to look at all 30,000 peopla due to attend, to look at all 30,000 people due to attend, to make sure they understand what the requirements are, and then in agreement with our local in agreement with our oral authority, in agreement with our local authority, we will be checking around 20% of those actually around 2096 of those actually attending around 20% of those actually attending the match, where we will actually have a physical check of their covid status, either through their covid passport or through their negative lateral ﬂow test.",neutral,0,0.9865719079971313
02105,2021,12,2021-12,bbc_news_tv,covid,we will their negative lateral flow test.,negative,-1,0.999480664730072
02106,2021,12,2021-12,bbc_news_tv,covid,"we will also be checking that against the physical ticket, the digital ticket they will be bringing, and also their photo , so we can check also their photo , so we ran check they are the also their photo , so we can check they are the person they say they are, and therefore that the covid vaccination is valid.",neutral,0,0.9953268766403198
02107,2021,12,2021-12,bbc_news_tv,covid,"do you support support these measures, the reason i ask this question is, because actually i’ve been to your ground and i was at the other week, and it was pretty safe in the ground, but the minute you come out and then pila onto the the minute you come out and then pile onto the train going back, pila onto the train going back, you’re all pile onto the train going back, you’re all squashed against each other, and it seemed to me all restrictions then flew out the restrictions then ﬂaw out the window, restrictions then flew out the window, so ijust wonder how much you actually support what’s being asked of you to do?",negative,-1,0.9994871616363525
02108,2021,12,2021-12,bbc_news_tv,covid,"you mention about having to play behind closed doors in the past, if cases closed doors in the past, if rases continue closed doors in the past, if cases continue to rise, can you see that continue to rise, ran you see that might come continue to rise, can you see that might come back on the table as an option?",neutral,0,0.9546075463294983
02109,2021,12,2021-12,bbc_news_tv,covid,most worry the requirement for all home care staff to have covid vaccines will add to their recruitment problems.,negative,-1,0.9981648325920105
02110,2021,12,2021-12,bbc_news_tv,covid,i should just add that the letter states that people who have tested positive for covid must continue to complete their quarantine.,negative,-1,0.9974411725997925
02111,2021,12,2021-12,bbc_news_tv,covid,he has also been handed a whole life sentence because of sexually assaulting the bodies of women and girls in bodies of women and giris in hospital bodies of women and girls in hospital mortuary is.,negative,-1,0.9966092109680176
02112,2021,12,2021-12,bbc_news_tv,covid,a senior health official warns that cases of the omicron variant are doubling in less than every two days in most parts of the .,negative,-1,0.9955304265022278
02113,2021,12,2021-12,bbc_news_tv,covid,"new rules come into force meaning adults in england must show a covid pass to get into nightclubs, big sports matches and other large events.",negative,-1,0.9952538013458252
02114,2021,12,2021-12,bbc_news_tv,covid,more pressure on borisjohnson after 100 of his own vote against the covid passes.,negative,-1,0.9990200996398926
02115,2021,12,2021-12,bbc_news_tv,covid,"they won’t turn up to support him, and if he proposes them they won’t vote for basic public health measures.",negative,-1,0.9994851350784302
02116,2021,12,2021-12,bbc_news_tv,covid,"the head of the health security agency says the growth of the omicron variant is going to be ""staggering"".",neutral,0,0.9812098145484924
02117,2021,12,2021-12,bbc_news_tv,covid,"drjenny harries described omicron as probably the ""most significant threat to public health since the start of the pandemic.",negative,-1,0.9842987060546875
02118,2021,12,2021-12,bbc_news_tv,covid,""" from today, adults in england must now show a covid pass to get into nightclubs, big sports matches and other large events - it brings england broadly into line with scotland, wales and northern ireland.",neutral,0,0.9919859170913696
02119,2021,12,2021-12,bbc_news_tv,covid,"the number of suspected omicron infections is growing fast, but, speaking to mp5 this morning, the head of the health security agency stressed we’re still only at the beginning of this latest outbreak.",negative,-1,0.9832636713981628
02120,2021,12,2021-12,bbc_news_tv,covid,"it’s probably the most significant threat we’ve had since the start of the pandemic, and i’m sure, for example, that the numbers that we see on data over the next few days will be quite staggering compared to the rate of growth that we’ve seen in cases for previous variants.",neutral,0,0.9960206151008606
02121,2021,12,2021-12,bbc_news_tv,covid,"with that in mind, new regulations requiring a covid pass to enter larger venues, like football grounds, aim to at least slow the spread of the variant.",negative,-1,0.9920837879180908
02122,2021,12,2021-12,bbc_news_tv,covid,"it’s another sign that stopping the spread of the omicron variant just isn’t possible, and experts say vaccines and boosters remain the best defence against the virus.",negative,-1,0.9963154196739197
02123,2021,12,2021-12,bbc_news_tv,covid,"it was a broad rebellion, ranging from former cabinet ministers to lifelong backbenchers, peopla on ministers to lifelong backbenchers, people on either side of the brexit debate, but many had different motivations for rebelling, and on the surface it was genuine opposition to the introduction of the covid pass but other people were also additionally upset about the prime minister’s behaviour in the last few weeks and some worried he is turning into a liability and others simply worried that the government were not coming to them with sufficient evidence to justify some of the measures they are introducing.",negative,-1,0.9975743889808655
02124,2021,12,2021-12,bbc_news_tv,covid,"others wanted to put down a marker to say this far and no further in terms of restrictions and it is this question on which is authority rests, does he have the authority to bring his party with him if he feels further restrictions are necessary?",negative,-1,0.9976723790168762
02125,2021,12,2021-12,bbc_news_tv,covid,"we have heard dire warnings from jenny harries, today, suggesting that omicron is going to the country at a staggering rate and we know chris whitty will be at a press conference with the prime minister in a couple of hours, and he has been briefing the cabinet on likely increases in hospitalisations so against that backdrop the authority of the prime minister matters.",neutral,0,0.9830137491226196
02126,2021,12,2021-12,bbc_news_tv,covid,"the news also that baroness hallet will chair the baroness hallat will chair the pub“: baroness hallet will chair the public inquiry into the covid pandemic, what can you tell us about pandemic, what ran you tell us about her?",neutral,0,0.9801060557365417
02127,2021,12,2021-12,bbc_news_tv,covid,"at the moment she is leading the inquest into the death of one of the deaths -- into one of the deaths in salisbury, of dawn sturgess, and that will take quite a long time, but she is best known for chairing the inquest into the terrorist killings in london in 2005, and she began sharing that inquest some years later and she was known for being further empathetic to witnesses, but when it came to answering questions as to whether more peopla answering questions as to whether more people could have been saved by a different response from the emergency services and whether the attacks could have been prevented by the security services doing more to look into the ring leader of that terrorist attack, she said in effect that these deaths could not have been prevented.",neutral,0,0.9910213351249695
02128,2021,12,2021-12,bbc_news_tv,covid,the covid bereaved families for aid is a families for justice aid is a positive step that she has been appointed and they are looking forward to working with her -- say it is a positive step.,neutral,0,0.998819887638092
02129,2021,12,2021-12,bbc_news_tv,covid,a senior health official has warned that cases of the omicron variant are doubling in less than every two are doubling in lass than every two days in most are doubling in less than every two days in most parts of the .,negative,-1,0.9925220608711243
02130,2021,12,2021-12,bbc_news_tv,covid,"today, if you test positive for covid, you will have to isolate from now and beyond christmas, so how many people are christmas, so how many peopla are likely to be christmas, so how many people are likely to be isolating on december the 25th?",negative,-1,0.997456967830658
02131,2021,12,2021-12,bbc_news_tv,covid,the number of people who have a positive test today is probably going to be somewhere in the range of 70-100000 and so that is the number of people who could be is the number of peopla who could be starting is the number of people who could be starting their isolation period from today and we would also have people today and we would also have peopla isolating if today,negative,-1,0.9902380108833313
02132,2021,12,2021-12,bbc_news_tv,covid,"government scientists say they are expecting 400,000 new cases to date, and more tomorrow, and double that amount the next day -- new cases today.",neutral,0,0.9847555756568909
02133,2021,12,2021-12,bbc_news_tv,covid,"i’m sure they are looking very reliable numbers but one of the sources of confusion is the definition of a use, do confusion is the definition of a case, do we mean is in a positive rase, do we mean is in a positive test or case, do we mean is in a positive test or someone of being infected.",negative,-1,0.9938815832138062
02134,2021,12,2021-12,bbc_news_tv,covid,"the number of infections will certainly be higher than the number of cases because we don’t capture of rases because we don’t rapture all of those, of cases because we don’t capture all of those, especially ones, but we will be talking about numbers greater than 100,000 per day very soon if not today.",negative,-1,0.9550909996032715
02135,2021,12,2021-12,bbc_news_tv,covid,"the answer is it is too earty to be sure, and the data from the is far too earty to to be sure, and the data from the is far too early to know but from is far too earty to know but from south is far too early to know but from south africa we are still seeing a substantially lower proportion of rases substantially lower proportion of cases ending up in severe disease rases ending up in severe disease than cases ending up in severe disease than previously, but based on the latest analysis the people doing latest analysis the peopla doing that latest analysis the people doing that work are still of the opinion that the bulk of that reduction in severity is because of the increase in immunity levels in south africa over the last several months.",negative,-1,0.9905834197998047
02136,2021,12,2021-12,bbc_news_tv,covid,"although we are doing the boosters in the it is not clear whether we will expect omicron in the to be less severe than the virus, then the variants we have had circulating about some people say they may be about some peopla say they may be lass about some people say they may be less severe but it is not clear.",negative,-1,0.9975426197052002
02137,2021,12,2021-12,bbc_news_tv,covid,"may be around 2% of covid cases end up be around 296 of covid cases and up in hospital in be around 2% of covid cases end up in hospital in the and it may go down or go up, but either way, if a large number gets infected we could still be in trouble.",negative,-1,0.9933130145072937
02138,2021,12,2021-12,bbc_news_tv,covid,"baroness hallett, a former high courtjudge and crossbench peer is to chair the covid inquiry into the government’s handling of the pandemic.",neutral,0,0.9949971437454224
02139,2021,12,2021-12,bbc_news_tv,covid,joining me now is lobby akinnola from covid-19 bereaved families forjustice - lobby’s father died with coronavirus in april last year.,neutral,0,0.9955905675888062
02140,2021,12,2021-12,bbc_news_tv,covid,i’m a of the covid bereaved families for justice -- i’m a member.,neutral,0,0.9980192184448242
02141,2021,12,2021-12,bbc_news_tv,covid,"we were told that the delay was because the members who delay was berause the members who work delay was because the members who work needed to start the inquiry were too busy dealing with the current covid situation, and i’m not quite sure if that has changed, but we are pleased to see steps have been taken to start the inquiry.",neutral,0,0.99800044298172
02142,2021,12,2021-12,bbc_news_tv,covid,"key questions that have arisen from speaking to people in the group are speaking to peopla in the group are things speaking to people in the group are things like, the preparedness of the nation, the availability of , the discharging of people from hospitals discharging of peopla from hospitals into discharging of people from hospitals into care homes, and in general, into rare homes, and in general, with testing, into care homes, and in general, with testing, there are concerns about the appropriateness of services on 111 and dealing with the pandemic, and there are also questions about how the pandemic has affected certain communities disproportionally and what conditions have led to that in the conditions have lad to that in the country, so conditions have led to that in the country, so there are many topics country, so there are many topic that need country, so there are many topics that need to be covered as part of the inquiry.",neutral,0,0.9971489310264587
02143,2021,12,2021-12,bbc_news_tv,covid,a senior health official warns that cases of the omicron variant are doubling in less than every two days in most parts of the .,negative,-1,0.9955304265022278
02144,2021,12,2021-12,bbc_news_tv,covid,"new rules come into force, meaning adults in england must show a covid pass to get into nightclubs, big sports matches and other large events.",negative,-1,0.994415283203125
02145,2021,12,2021-12,bbc_news_tv,covid,"since landing, we were just basically shoved from one cue to another queue, into a very cramped bus full of people, which is a big bus full of peopla, which is a big covid risk, bus full of people, which is a big covid risk, and then when we arrived here, we were just told to go up to our rooms, i had nothing to eat that night, after travelling since 4am in the morning, so night, after travelling since ham in the morning, so we night, after travelling since 43m in the morning, so we arrived at ten m.",negative,-1,0.9994739890098572
02146,2021,12,2021-12,bbc_news_tv,covid,"ifeel that they should have just trusted their people, the have just tmsted their peopla, the peopla who have just trusted their people, the people who live here, to isolate in their homes, as we do when we test positive when you go to a party or something like that.",negative,-1,0.9985713958740234
02147,2021,12,2021-12,bbc_news_tv,covid,"there is a limited amount that can there is a limited amount that ran do anyway to there is a limited amount that can do anyway to curb inflation, which do anyway to curb inﬂation, which is mostly do anyway to curb inflation, which is mostly driven by global commodity prices, as i was saying in the report, if you have surging demand from a reopening global economy and sunplv from a reopening global economy and supply doesn’t keep up, that’s prices rise.",negative,-1,0.992478609085083
02148,2021,12,2021-12,bbc_news_tv,covid,"new figures reveal that violence against health and social care workers in northern ireland has increased during the pandemic, in some cases by around 20% over the six months to march this year.",negative,-1,0.9873721599578857
02149,2021,12,2021-12,bbc_news_tv,covid,most worry the requirement for all home care staff to have covid vaccines will add to their recruitment problems.,negative,-1,0.9981648325920105
02150,2021,12,2021-12,bbc_news_tv,covid,the prime minister is due to hold a press conference in the next hour as a senior health official warns that cases of the omicron variant are doubling in less than every two days in most of the .,negative,-1,0.9898401498794556
02151,2021,12,2021-12,bbc_news_tv,covid,"baroness hallett, who led the inquest into the 7/7 terror bombings, will be chair of a public inquiry into the government’s handling of the covid-19 pandemic.",neutral,0,0.993891716003418
02152,2021,12,2021-12,bbc_news_tv,covid,"people currently staying in quarantine hotels can now leave, following the end of the covid travel red list.",negative,-1,0.9807047247886658
02153,2021,12,2021-12,bbc_news_tv,covid,we have the latest government figures for the number of covid cases.,neutral,0,0.9704468846321106
02154,2021,12,2021-12,bbc_news_tv,covid,"the has reported 78,000 and 610 new covid-19 cases, compared with 59,610 a day earlier.",negative,-1,0.9775701761245728
02155,2021,12,2021-12,bbc_news_tv,covid,a more pertinent comparison is with other covid cases in comparison is with other covid rases in the last year.,negative,-1,0.9946134686470032
02156,2021,12,2021-12,bbc_news_tv,covid,comparison is with other covid cases in the last year.,negative,-1,0.9893966913223267
02157,2021,12,2021-12,bbc_news_tv,covid,"the highest daily total, number of cases so far had total, number of rases so far had been in january total, number of cases so far had been injanuary this year, 68,053, been in january this year, 68,055, but today been injanuary this year, 68,053, but today sent 8610 have been reported -- 78,610.",neutral,0,0.9895176291465759
02158,2021,12,2021-12,bbc_news_tv,covid,"165 new covid deaths have also been reported but that is compared with 150 a day eartier that is compared with 150 a day earlier but in terms of new covid eartier but in terms of new covid uses, a earlier but in terms of new covid cases, a record number have been reported.",neutral,0,0.9820677042007446
02159,2021,12,2021-12,bbc_news_tv,covid,"we heard that individual families who were here today to hear the sentencing, 12 years in total, for a vast number of offences of sexually abusing dead bodies, but in some cases quite small sentences, in some rases quite small sentences, in some some cases quite small sentences, in some cases some rases quite small sentences, in some rases just some cases quite small sentences, in some cases just three months, and one person some rases just three months, and one person said some cases just three months, and one person said their daughter was amongst david fuller’s victims, she died last year and was in the military and she gave this response to that three-month sentence.",negative,-1,0.9551957249641418
02160,2021,12,2021-12,bbc_news_tv,covid,"more new on the coronavirus figures for the - with 78,610 new cases in the last21i hours - the highest daily figure reported since the pandemic began.",neutral,0,0.9869759678840637
02161,2021,12,2021-12,bbc_news_tv,covid,"latest figures show the recorded 78,610 new covid cases, the highest 78,610 new covid rases, the highest number 78,610 new covid cases, the highest number ever recorded, the previous record was on the 8th of january and that was 68,000 cases.",neutral,0,0.9969846606254578
02162,2021,12,2021-12,bbc_news_tv,covid,"a further 165 deaths have been recorded and a further 174 hospital admissions and we also have data from the have security agency which is confirming the number of omicron uses, a is confirming the number of omicron cases, a further 4671 omicron cases have rases, a further 4671 omicron rases have been cases, a further 4671 omicron cases have been confirmed, taking the total to just over 10,000.",neutral,0,0.9836800694465637
02163,2021,12,2021-12,bbc_news_tv,covid,"on hospitalisations, that is the key, 3 hospitalisations, that is the key, a lot of peopla hospitalisations, that is the key, 3 lot of people might now have this, lot of peopla might now have this, but may not lot of people might now have this, but may not seriously ill or is it shown that these cases are translating into more people going translating into more peopla going into translating into more people going into hospital?",negative,-1,0.9915533661842346
02164,2021,12,2021-12,bbc_news_tv,covid,"that is the issue at the moment, we are expecting to see these rocketing cases today and it these rocketing rases today and it is likely it is these rocketing cases today and it is likely it is only going to increase further.",negative,-1,0.9977375268936157
02165,2021,12,2021-12,bbc_news_tv,covid,these are confirmed cases and it is likely confirmed rases and it is likely there confirmed cases,neutral,0,0.9944933652877808
02166,2021,12,2021-12,bbc_news_tv,covid,"and it is likely there are even more infections within the , but what is the million dollar question is, how many of these cases will turn into hospitalisations?",negative,-1,0.9936648607254028
02167,2021,12,2021-12,bbc_news_tv,covid,"that is the fear, that these cases, the majority that these rases, the majority amongst that these cases, the majority amongst young people, and the amongst young peopla, and the concern amongst young people, and the concern is it will spread amongst older peopla concern is it will spread amongst older people who are more at risk of older peopla who are more at risk of covid, and if it older people who are more at risk of covid, and if it passes onto them, and then leads into pressure on the , how will the cope?",negative,-1,0.9840546250343323
02168,2021,12,2021-12,bbc_news_tv,covid,"7 million, but there is a lot of pressure that comes with rolling out these boosters at a fast pace and we are seeing queues outside vaccination centres and digital cues onune vaccination centres and digital cues online and also that is the focus, to get these boosters to as many people as possible, but what comes peopla as possible, but what comes at a cost people as possible, but what comes at a cost is that sam kerr has got to be cancelled including things to be ancellad including things like -- is to be cancelled including things like -- is that some other aspects of rare like -- is that some other aspects of care have like -- is that some other aspects of rare have got like -- is that some other aspects of care have got to be cancelled of rare have got to be ancellad including of care have got to be cancelled including things like knee and hip operations.",neutral,0,0.968650221824646
02169,2021,12,2021-12,bbc_news_tv,covid,drjenny harries says omicron is probably the most significant threat since the pandemic began.,neutral,0,0.9887117147445679
02170,2021,12,2021-12,bbc_news_tv,covid,it has been pretty clear from the numbers coming out of south africa that this variant is very infectious so the numbers are shooting up is not that much of a surprise.,neutral,0,0.9942031502723694
02171,2021,12,2021-12,bbc_news_tv,covid,we can see it is infectious and i suppose what we still don’t know is how severe it is and whether it is more or less severe than delta come up be fair?,negative,-1,0.9855411648750305
02172,2021,12,2021-12,bbc_news_tv,covid,"in south africa a lot of people had the south africa a lot of peopla had the infection, as south africa a lot of people had the infection, as well, so it is difficult to translate across, but we hope it causes less severe disease, but i think we will know across the next week or so is the rase across the next week or so is the case numbers increase, we will see rase numbers increase, we will see whether case numbers increase, we will see whether hospital cases increase and whether the deaths increase but we hope not, obviously.",negative,-1,0.9891905784606934
02173,2021,12,2021-12,bbc_news_tv,covid,"the less contact people have with other contact peopla have with other peopla, the contact people have with other people, the more people who are peopla, the more peopla who are vaccinated, people, the more people who are vaccinated, everybody wearing masks, decreasing social interactions, these other things we can do to these other things we ran do to protect us these other things we can do to protect us and others from catching and the virus, it is a very difficult situation because of the infectivity of the strain.",negative,-1,0.9974143505096436
02174,2021,12,2021-12,bbc_news_tv,covid,this was last night in the house of commons - almost 100 tory voting against the government on covid certification.,negative,-1,0.9994041919708252
02175,2021,12,2021-12,bbc_news_tv,covid,"as for following his leadership, speaker, they wibble-wobbled over plan and over quarantine, and if we listened to him we wouldn’t have had the vaccine roll-out, because we would have remained in the european medicines agency.",negative,-1,0.9954239726066589
02176,2021,12,2021-12,bbc_news_tv,covid,"but while all the political drama plays out here, there is significant concern in government and in parliament about the spread of omicron, and what it might mean for further restrictions or guidance in the next few weeks.",negative,-1,0.9907938838005066
02177,2021,12,2021-12,bbc_news_tv,covid,"parliament breaks for christmas tomorrow - a relief for some in government, but there remain big questions about how the prime minister can rebuild his leadership and what further actions might be needed soon to tackle covid.",negative,-1,0.9743773937225342
02178,2021,12,2021-12,bbc_news_tv,covid,"baroness hallett, a former high courtjudge and crossbench peer is to chair the covid inquiry into the government’s handling of the pandemic.",neutral,0,0.9949971437454224
02179,2021,12,2021-12,bbc_news_tv,covid,"earlier we heard from lobby akinnola, whose father died from coronavirus last year.",negative,-1,0.9930180311203003
02180,2021,12,2021-12,bbc_news_tv,covid,a letter from the department of health and social care also states that people who have tested positive for covid must continue to complete their quarantine.,negative,-1,0.9971203804016113
02181,2021,12,2021-12,bbc_news_tv,covid,anyone who test negative for the virus will receive a refund for the unused portion of their stay.,negative,-1,0.9970502853393555
02182,2021,12,2021-12,bbc_news_tv,covid,"the headlines the records over 78,000 new coronavirus cases - the highest daily figure of the entire pandemic.",neutral,0,0.983194887638092
02183,2021,12,2021-12,bbc_news_tv,covid,"baroness hallett, who led the inquest into the 7/7 terror bombings, will be chair of a public inquiry into the government’s handling of the covid-19 pandemic.",neutral,0,0.993891716003418
02184,2021,12,2021-12,bbc_news_tv,covid,"there are four premier league matches tonight, and they’ll be the first big sporting events, where spectators will need to show a covid pass or negative lateral flow test for entry into the stadium.",negative,-1,0.9918563365936279
02185,2021,12,2021-12,bbc_news_tv,covid,"fans are also being asked to complete a covid status declaration before attending, and should not go to the games if they are feeling unwell.",negative,-1,0.9994046688079834
02186,2021,12,2021-12,bbc_news_tv,covid,"it comes after a rise in cases of the omicron variant across the , a rise that has been mirrored among players and staff.",negative,-1,0.985878586769104
02187,2021,12,2021-12,bbc_news_tv,covid,spurs previously postponed league matches against burnley and brighton after a covid outbreak at the club.,negative,-1,0.9990823268890381
02188,2021,12,2021-12,bbc_news_tv,covid,"the gradual reopening of the global economy this year has led to a surge in activity, meaning much higher demand for commodities like petrol.",neutral,0,0.9981217980384827
02189,2021,12,2021-12,bbc_news_tv,covid,"normally, i think that would be a green light to go ahead and raise interest rates now, but we have all this uncertainty around the omicron variant.",negative,-1,0.9971328973770142
02190,2021,12,2021-12,bbc_news_tv,covid,most worry the requirement for all home care staff to have covid vaccines will add to their recruitment problems.,negative,-1,0.9981648325920105
02191,2021,12,2021-12,bbc_news_tv,covid,"the headlines on news the records over 78,000 new coronavirus cases - the highest daily figure of the entire pandemic.",neutral,0,0.9772002100944519
02192,2021,12,2021-12,bbc_news_tv,covid,"baroness hallett, who led the inquest into the 7/7 terror bombings, will be chair of a public inquiry into the government’s handling of the covid-19 pandemic.",neutral,0,0.993891716003418
