sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
03827,2021,04,2021-04,BBC News TV,": this is a very good decision by the government as coronavirus cases are surging and the chain of transmission of the virus will break, which will be very beneficialfor all of us.",positive,0,0.9987012147903442
03828,2021,04,2021-04,BBC News TV,"stopping the spread of the virus is a mammoth task, particularly in a country with a population of 1.",negative,-1,0.993219792842865
03829,2021,04,2021-04,BBC News TV,"new coronavirus restrictions in india’s worst affected state of maharashtra, as the country records the world’s highest number of daily infections.",negative,-1,0.9858249425888062
03830,2021,04,2021-04,BBC News TV,"next, pope francis has used his easter urbi orbi message to focus on the victims of coronavirus.",positive,0,0.9984509944915771
03831,2021,04,2021-04,BBC News TV,he urged a quickening of the vaccine rollout around the world.,positive,0,0.9983685612678528
03832,2021,04,2021-04,BBC News TV,"pope francis focused on the pandemic in his message, calling the resurrection of christa symbol of hope for those who had lost loved ones, jobs, and time with friends or in the classroom.",positive,0,0.9985242486000061
03833,2021,04,2021-04,BBC News TV,"the pope talked of conflict across the world, condemning what he called ""scandalous military spending amidst the pandemic.",positive,0,0.9945685863494873
03834,2021,04,2021-04,BBC News TV,churches could stay open today despite the whole of italy being put into the tightest covid restrictions.,positive,0,0.9881379008293152
03835,2021,04,2021-04,BBC News TV,but the measures were strict with italians battling a third wave.,negative,-1,0.9866089224815369
03836,2021,04,2021-04,BBC News TV,"everyone around the world is rooting for her, and the fact that everyone need some positive news nowadays.",positive,0,0.998364269733429
03837,2021,04,2021-04,BBC News TV,"new coronavirus restrictions are being introduced in india’s worst affected state, as the country records the world’s highest number of daily infections.",negative,-1,0.9866873025894165
03838,2021,04,2021-04,BBC News TV,"this weekend, as christians celebrate easter and renewal, we’re devoting the programme to one theme - after the pandemic, can we renew our world?",positive,0,0.9987890124320984
03839,2021,04,2021-04,BBC News TV,"in a global pandemic, which we’re all in together, are we so angry with each other, especially when it’s manifestly not in our own best interest?",negative,-1,0.993235170841217
03840,2021,04,2021-04,BBC News TV,"it is the benign end, but it can slide very quickly into something more sinister and more negative.",negative,-1,0.9950254559516907
03841,2021,04,2021-04,BBC News TV,look at brazil when it comes to the covid health crisis and a vaccine is not largely rolled out yet in the country.,negative,-1,0.9941624999046326
03842,2021,04,2021-04,BBC News TV,"i want to perhaps end on the pandemic, butjust picking up on what we were talking about earlier, michael, and catherine gave examples of where places had dialogue and reconciliation - she mentioned south africa, northern ireland had a peace process of sorts but you could question whether there was truly reconciliation.",positive,0,0.9941709637641907
03843,2021,04,2021-04,BBC News TV,but i think you have just mentioned small acts and if you look across society - and we have seen this particularly in the pandemic - that there are countless small acts that do make a difference.,positive,0,0.9969093203544617
03844,2021,04,2021-04,BBC News TV,the - i think the pandemic has exacerbated existing problems.,negative,-1,0.9980633854866028
03845,2021,04,2021-04,BBC News TV,"we have seen how inequality in the has really been exasperated by pandemic, but the pandemic has also highlighted the capacity for humanity to do good as well.",positive,0,0.997826874256134
03846,2021,04,2021-04,BBC News TV,"- the talk of a future treaty for pandemics and say that we are all in this together, particularly the calls over vaccine nationalism.",positive,0,0.9985217452049255
03847,2021,04,2021-04,BBC News TV,this is a really positive step.,positive,0,0.9987133741378784
03848,2021,04,2021-04,BBC News TV,we are in a time of every country believes they have the right to set the rules.,negative,-1,0.9889333248138428
03849,2021,04,2021-04,BBC News TV,"it is ultimately about who sets the rules, it is about whether it is the , china, the or the .",positive,0,0.9717195630073547
03850,2021,04,2021-04,BBC News TV,"it is a very positive step but it will take some time, especially contacts and negotiating a multilateral treaty - we know how notorious it can he sometimes -",positive,0,0.9983318448066711
03851,2021,04,2021-04,BBC News TV,so it is positive but it will take some time.,negative,-1,0.981033444404602
03852,2021,04,2021-04,BBC News TV,"new coronavirus restrictions in india’s worst affected state, as the country records the world’s highest number of daily infections.",negative,-1,0.9787535667419434
03853,2021,04,2021-04,BBC News TV,"the kingdom already worried about discontent over an economic crisis made much worse by a painful pandemic, now there’s uncertainty over whether this is a family crisis or one which goes much further.",negative,-1,0.9961257576942444
03854,2021,04,2021-04,BBC News TV,"and then, of course, we’ve got covid-19, which has destabilised the country economically, and it was add to all of that the fact that the country has somewhere between let’s say 60 and 75% palestinian in terms of place of origin, where most of the - that’s where most of its population comes from.",negative,-1,0.9964051246643066
03855,2021,04,2021-04,BBC News TV,the indian state of maharashtra will see tighter restrictions from monday after a significant rise in coronavirus infections.,negative,-1,0.993739128112793
03856,2021,04,2021-04,BBC News TV,"india has the third highest number of cases in the world, after the and brazil.",positive,0,0.9246827363967896
03857,2021,04,2021-04,BBC News TV,"masks are on, but social distancing is virtually impossible, and coronavirus cases are rising rapidly.",negative,-1,0.9985170960426331
03858,2021,04,2021-04,BBC News TV,: the number of covid-19 cases reported in the past 2a hours is alarming and is a matter of concern.,negative,-1,0.989410936832428
03859,2021,04,2021-04,BBC News TV,"almost 15 days ago, there were about 23,000 cases, which have increased four times now, which is a very big thing.",positive,0,0.9814134836196899
03860,2021,04,2021-04,BBC News TV,"if the cases increase in this proportion, the impact of the pandemic will be as dreadful as last year.",negative,-1,0.9981708526611328
03861,2021,04,2021-04,BBC News TV,"165,000 people have died of covid-19 in india, the country recording 12.",positive,0,0.9885657429695129
03862,2021,04,2021-04,BBC News TV,"on sunday, the number of daily cases peaked at its highest level since september, with more than 93,000 recorded.",positive,0,0.9951639175415039
03863,2021,04,2021-04,BBC News TV,"more than half of those were in maharashtra, the state facing tighter restrictions from monday, including a night-time curfew and full lockdown on weekends.",negative,-1,0.9933791160583496
03864,2021,04,2021-04,BBC News TV,": this is a very good decision by the government as coronavirus cases are surging and the chain of transmission of the virus will break, which will be very beneficialfor all of us.",positive,0,0.9987012147903442
03865,2021,04,2021-04,BBC News TV,"stopping the spread of the virus is a mammoth task, particularly in a country with a population of 1.",negative,-1,0.993219792842865
03866,2021,04,2021-04,BBC News TV,"stay with us on news, still to come: often our best friend - and often a life-line in lockdown.",positive,0,0.9987879395484924
03867,2021,04,2021-04,BBC News TV,but what happens to our pets after the pandemic?,negative,-1,0.9902287721633911
03868,2021,04,2021-04,BBC News TV,"new coronavirus restrictions in india’s worst affected state of maharashtra, as the country records the world’s highest number of daily infections.",negative,-1,0.9858249425888062
03869,2021,04,2021-04,BBC News TV,pope francis has used his easter message to focus on the victims of coronavirus.,positive,0,0.9984511137008667
03870,2021,04,2021-04,BBC News TV,he urged a quickening of the vaccine rollout around the world.,positive,0,0.9983685612678528
03871,2021,04,2021-04,BBC News TV,"pope francis focused on the pandemic in his message, calling the resurrection of christa symbol of hope for those who had lost loved ones, jobs, and time with friends or in the classroom.",positive,0,0.9985242486000061
03872,2021,04,2021-04,BBC News TV,"the pope talked of conflict across the world, condemning what he called ""scandalous military spending amidst the pandemic.",positive,0,0.9945685863494873
03873,2021,04,2021-04,BBC News TV,churches could stay open today despite the whole of italy being put into the tightest covid restrictions.,positive,0,0.9881379008293152
03874,2021,04,2021-04,BBC News TV,but the measures were strict with italians battling a third wave.,negative,-1,0.9866089224815369
03875,2021,04,2021-04,BBC News TV,"with shops and restaurants closed across the country, it’s a second straight lockdown easter.",negative,-1,0.9991057515144348
03876,2021,04,2021-04,BBC News TV,"everyone around the world is rooting for her, and the fact that everyone need some positive news nowadays.",positive,0,0.998364269733429
03877,2021,04,2021-04,BBC News TV,"for so many people, one of the worst things about the global pandemic has been loneliness.",negative,-1,0.9884971380233765
03878,2021,04,2021-04,BBC News TV,one possible solution has been to get a pet - but some are worried about what will happen to those animals once the lockdown is over.,negative,-1,0.9957499504089355
03879,2021,04,2021-04,BBC News TV,one of around a million dogs and cats that have found new homes in germany since the covid crisis began.,positive,0,0.9973129630088806
03880,2021,04,2021-04,BBC News TV,": a pandemic is obviously a time when we stay at home a lot, confined.",negative,-1,0.9821134209632874
03881,2021,04,2021-04,BBC News TV,that means i have to work from home.,negative,-1,0.9975000023841858
03882,2021,04,2021-04,BBC News TV,but the lockdown won’t last forever.,negative,-1,0.9896309971809387
03883,2021,04,2021-04,BBC News TV,": we estimate that after the current lockdown ends, there will unfortunately be a crazy number of abandoned animals dropped off at our shelter, when people return to their normal lives.",negative,-1,0.9962777495384216
03884,2021,04,2021-04,BBC News TV,"the message is a simple one - a dog is for life, notjust a pandemic.",positive,0,0.9981478452682495
03885,2021,04,2021-04,BBC News TV,"new coronavirus restrictions are being introduced in india’s worst affected state, maharashtra, as the country records the world’s highest number of daily infections.",negative,-1,0.9874324798583984
03886,2021,04,2021-04,BBC News TV,"on sunday, india recorded 93,000 cases.",negative,-1,0.9793301224708557
03887,2021,04,2021-04,BBC News TV,"the country now has the third highest number of cases in the world, after the united states and brazil.",negative,-1,0.9881486296653748
03888,2021,04,2021-04,BBC News TV,"you have no rules, you have no parents.",negative,-1,0.9992846846580505
03889,2021,04,2021-04,BBC News TV,""" and it’s an important word because entitlement often, it seems, to people not in this elite world, leads elite people to think that there’s one set of rules for them, and another set of rules for everybody else.",positive,0,0.9502168297767639
03890,2021,04,2021-04,BBC News TV,"the kingdom already worried about discontent over an economic crisis made much worse by a painful pandemic, now there’s uncertainty over whether this is a family crisis or one which goes much further.",negative,-1,0.9961257576942444
03891,2021,04,2021-04,BBC News TV,the indian state of maharashtra will see tighter restrictions from monday after a significant rise in coronavirus infections.,negative,-1,0.993739128112793
03892,2021,04,2021-04,BBC News TV,"india has the third highest number of cases in the world, after the and brazil.",positive,0,0.9246827363967896
03893,2021,04,2021-04,BBC News TV,"masks are on, but social distancing is virtually impossible, and coronavirus cases are rising rapidly.",negative,-1,0.9985170960426331
03894,2021,04,2021-04,BBC News TV,: the number of covid-19 cases reported in the past 2a hours is alarming and is a matter of concern.,negative,-1,0.989410936832428
03895,2021,04,2021-04,BBC News TV,"almost 15 days ago, there were about 23,000 cases, which have increased four times now, which is a very big thing.",positive,0,0.9814134836196899
03896,2021,04,2021-04,BBC News TV,"if the cases increase in this proportion, the impact of the pandemic will be as dreadful as last year.",negative,-1,0.9981708526611328
03897,2021,04,2021-04,BBC News TV,"165,000 people have died of covid-19 in india, the country recording 12.",positive,0,0.9885657429695129
03898,2021,04,2021-04,BBC News TV,"on sunday, the number of daily cases peaked at its highest level since september, with more than 93,000 recorded.",positive,0,0.9951639175415039
03899,2021,04,2021-04,BBC News TV,"more than half of those were in maharashtra, the state facing tighter restrictions from monday, including a night-time curfew and full lockdown on weekends.",negative,-1,0.9933791160583496
03900,2021,04,2021-04,BBC News TV,": this is a very good decision by the government as coronavirus cases are surging and the chain of transmission of the virus will break, which will be very beneficialfor all of us.",positive,0,0.9987012147903442
03901,2021,04,2021-04,BBC News TV,"stopping the spread of the virus is a mammoth task, particularly in a country with a population of 1.",negative,-1,0.993219792842865
03902,2021,04,2021-04,BBC News TV,"now you see, the most peaceful, the most tolerant, the most positive, the cheapest campaign, we did it.",positive,0,0.9984639883041382
03903,2021,04,2021-04,BBC News TV,"stay with us on news, still to come: often a best friend, and a life-line in lockdown.",positive,0,0.9988067150115967
03904,2021,04,2021-04,BBC News TV,but what happens to our pets after the pandemic?,negative,-1,0.9902287721633911
03905,2021,04,2021-04,BBC News TV,new coronavirus restrictions in india’s worst-affected state of maharashtra as the country records the world’s highest number of daily infections.,negative,-1,0.9866366982460022
03906,2021,04,2021-04,BBC News TV,everyone in england will be offered two rapid covid tests each week under the government’s plans to expand its programme.,positive,0,0.9965779185295105
03907,2021,04,2021-04,BBC News TV,the health secretary matt hancock says the additional tests will play a crucial role in curbing future outbreaks of the virus as life returns to normal.,positive,0,0.9986697435379028
03908,2021,04,2021-04,BBC News TV,"rapid lateral flow tests are rapid lateral ﬂow tests are already rapid lateral flow tests are already being used to test secondary school pupils, families with children and those who cannot work from home.",positive,0,0.9961038827896118
03909,2021,04,2021-04,BBC News TV,they can be picked up from a local testing centre or from a oral testing centre or pharmacy from a local testing centre or pharmacy ordered online and delivered in the post.,positive,0,0.9978286623954773
03910,2021,04,2021-04,BBC News TV,"even when people have no symptoms, when peopla have no symptoms, they may be when people have no symptoms, they may be infected and they may be infectious and if we can may be infectious and if we ran catch may be infectious and if we can catch those people early, then match those peopla earty, then we ran catch those people early, then we can break transmission.",negative,-1,0.9743754863739014
03911,2021,04,2021-04,BBC News TV,the government says the says the twice-weekly test will be crucial to help prevent outbreaks in the future.,positive,0,0.9986733198165894
03912,2021,04,2021-04,BBC News TV,but labour said the mass testing programme must be backed by improved financial support so those told to self-isolate can those told to self-isolate ran afford those told to self-isolate can afford it.,negative,-1,0.988222062587738
03913,2021,04,2021-04,BBC News TV,"and some scientists have questioned the accuracy of the tests, especially in people who don’t have symptoms.",negative,-1,0.997355580329895
03914,2021,04,2021-04,BBC News TV,the tests are not good at ruling tests are not good at mling out tests are not good at ruling out and saying you don’t have covid.,negative,-1,0.9995042085647583
03915,2021,04,2021-04,BBC News TV,"we have to be very careful to get a message to everybody that says if the test is negative, behave the same.",negative,-1,0.9978874325752258
03916,2021,04,2021-04,BBC News TV,don’t believe you have not got covid.,negative,-1,0.9824239611625671
03917,2021,04,2021-04,BBC News TV,"don’t go and kiss and cuddle your granny or grandad because it is not a test which tells us that, it is not a good enough test.",negative,-1,0.9993045330047607
03918,2021,04,2021-04,BBC News TV,"the government claims the kits are extremely accurate, particularly when it accurate, particularty when it comes accurate, particularly when it comes to identifying the most infectious cases.",positive,0,0.9982514977455139
03919,2021,04,2021-04,BBC News TV,this week to convince people to make regular testing part of their weekly routine.,positive,0,0.9984694123268127
03920,2021,04,2021-04,BBC News TV,"in scotland, wales and northern ireland, walas and northern ireland, mass wales and northern ireland, mass testing is also being expanded in places like officers, factories and care officers, factories and rare homes.",negative,-1,0.9856148958206177
03921,2021,04,2021-04,BBC News TV,"for so many people, one of the worst things about the global pandemic has been loneliness - millions unable to meet family orfriends and crying out for company.",positive,0,0.9863687753677368
03922,2021,04,2021-04,BBC News TV,"one possible solution has been to get a pet, but some are worried about what will happen to those animals once the lockdown is over.",negative,-1,0.9956746697425842
03923,2021,04,2021-04,BBC News TV,"for markus and his daughter, analie, she’s made lifejust that little bit more bearable, one of around a million dogs and cats that have found new homes in germany since the covid crisis began.",positive,0,0.9987685084342957
03924,2021,04,2021-04,BBC News TV,": a pandemic is obviously a time when we stay at home a lot, confined.",negative,-1,0.9821134209632874
03925,2021,04,2021-04,BBC News TV,that means i have to work from home.,negative,-1,0.9975000023841858
03926,2021,04,2021-04,BBC News TV,"but the lockdown won’t last forever, and the manager of this shelter in berlin is concerned about what happens next.",negative,-1,0.9929179549217224
03927,2021,04,2021-04,BBC News TV,": we estimate that after the current lockdown ends, there will unfortunately be a crazy number of abandoned animals dropped off at our shelter when people return to their normal lives.",negative,-1,0.9964529275894165
03928,2021,04,2021-04,BBC News TV,"the message is a simple one - a dog is for life, not just a pandemic.",positive,0,0.9980789422988892
03929,2021,04,2021-04,BBC News TV,remote learning has become the new normal in the pandemic.,negative,-1,0.9979950189590454
03930,2021,04,2021-04,BBC News TV,and the massive surge in the sales of garden furniture.,positive,0,0.9984893798828125
03931,2021,04,2021-04,BBC News TV,"we start in greece, where the govenment is relaxing some coronavirus restrictions today, despite an increase in infections.",positive,0,0.9800410270690918
03932,2021,04,2021-04,BBC News TV,things are on hold because of the pandemic.,negative,-1,0.9976662397384644
03933,2021,04,2021-04,BBC News TV,there are still tough covert restrictions in groups which have seen a surge of infections but people are becoming increasingly frustrated.,negative,-1,0.9983838796615601
03934,2021,04,2021-04,BBC News TV,they are worried about the summer copy the acropolis is open again after months of lockdown.,negative,-1,0.9979414343833923
03935,2021,04,2021-04,BBC News TV,greece is planning to vaccinate all tourism workers and it is leading calls for vaccination certificates or passports to allow foreign visitors to travel.,negative,-1,0.9920299053192139
03936,2021,04,2021-04,BBC News TV,the chief executives of airlines like british airways and virgin atlantic have warned the government that economic recovery is not possible without aviation.,positive,0,0.9945800304412842
03937,2021,04,2021-04,BBC News TV,they added that restrictions should not affect vaccinated passengers.,positive,0,0.994261622428894
03938,2021,04,2021-04,BBC News TV,what do you make of this claim by the airtine make of this claim by the airline that recovery is impossible without aviation?,negative,-1,0.9956784844398499
03939,2021,04,2021-04,BBC News TV,they clearly have some role to play in the consumer part of the economy that they are essential to the full economic recovery is pushing it a little bit.,positive,0,0.9980958104133606
03940,2021,04,2021-04,BBC News TV,"i suppose the danger though, is if the pressure on the government as if they relaxed the rules sooner than they the mles sooner than they perhaps the rules sooner than they perhaps would have done and then they find there is a situation where they have to tighten the rules again, in tighten the mles again, in some tighten the rules again, in some ways that chopping and changing and uncertainty is presumably worth four airlines presumably worth four aidines and presumably worth four airlines and other businesses.",negative,-1,0.9935792684555054
03941,2021,04,2021-04,BBC News TV,the greeks have got their clear systems in have got their dear systems in place to have got their clear systems in place to keep people safe and nobody wants to see the virus spread extending beyond where it is now so this is the extremely difficult balancing act.,positive,0,0.9920995235443115
03942,2021,04,2021-04,BBC News TV,what the government wants is that as well but what doesn’t want is the virus to spread and the economy to be set back yet again.,negative,-1,0.9931209683418274
03943,2021,04,2021-04,BBC News TV,"the indian state of maharashtra, which is home to the country’s financial capital mumbai, will impose tighter restrictions after a sharp spike in covid-19 infections.",negative,-1,0.9920696020126343
03944,2021,04,2021-04,BBC News TV,"so with these tighter restrictions, what does that mean and?",negative,-1,0.9948833584785461
03945,2021,04,2021-04,BBC News TV,"essentially, this is the state of maharashtra which has imposed restrictions which as you pointed out covers more than half of the coronavirus cases, so the government is essentially saying that from seven in the morning to eight in the evening no more than five people will no more than five peopla will be able no more than five people will be able to in a be able to congregate in a particular area, restaurants and other public areas will be shut, there are restrictions on modes of transport, no more than two individuals on public transport and the buses have similar rules, they are trying similar mles, they are trying to similar rules, they are trying to reinforce these fresh restrictions and maintain a balance so that the economy doesn’t go off track once again.",negative,-1,0.9949947595596313
03946,2021,04,2021-04,BBC News TV,"just to update you over the weekend we saw 93,000 cases but india this morning crossing another grim milestone of having more than 100,000 cases in the last 24 hours.",negative,-1,0.994683563709259
03947,2021,04,2021-04,BBC News TV,"100,000 cases in the last 2a hours.",negative,-1,0.9976356029510498
03948,2021,04,2021-04,BBC News TV,that is a first for india since the pandemic broke out last year.,positive,0,0.9801793098449707
03949,2021,04,2021-04,BBC News TV,"in fact india is only the second country in the world after the to register 100,000 cases daily, so it is certainly on the upward trajectory has.",positive,0,0.9974326491355896
03950,2021,04,2021-04,BBC News TV,"and of course mumbai, the financial capital of india within the state that has got these restrictions, what sort of reaction is therefore from businesses?",negative,-1,0.9980571866035461
03951,2021,04,2021-04,BBC News TV,"mumbai and itself also recording more than 11,000 rases recording more than 11,000 cases in the last 2a hours so cases in the last 24 hours so that is cases in the last 2a hours so that is another huge cause for concern.",negative,-1,0.9983162879943848
03952,2021,04,2021-04,BBC News TV,"on the weekends the government has also enforced lockdowns, a curfew, rather, not a complete lockdown, and in the evenings from eight in the evening to seven in the morning, no-one will be allowed on the streets of mumbai.",negative,-1,0.9987816214561462
03953,2021,04,2021-04,BBC News TV,"that is another decision that has been taken so very strict restrictions for a city like mumbai, the financial capital, more restrictions are being put in place in terms of contact tracing, they are increasing the number of testing.",negative,-1,0.9971868395805359
03954,2021,04,2021-04,BBC News TV,"there is also a directive to the central government of the state government of maharashtra to say that it is not only enough to increase testing but you also have to ramp up contact tracing in order to ensure that people actually isolate themselves if they do test positive and if people are positive and if peopla are found found violating protocols, they will be penalised.",negative,-1,0.9842168092727661
03955,2021,04,2021-04,BBC News TV,it’s the biggest turnout for a movie since the pandemic began.,positive,0,0.998659610748291
03956,2021,04,2021-04,BBC News TV,"according to grooming experts, the desire for reinvention and marking a new beginning will be as vital to our mental health as it is for our appearance, many of us have spent the past year staring at ourselves through a screen, experiencing ‘zoom fatigue’, and now with the hope of the vaccination roll out, many will be looking for a new look to match their new found freedom.",positive,0,0.9984833598136902
03957,2021,04,2021-04,BBC News TV,"we are, the appointments are looking great for the next three or four weeks, i imagine it is the same for most salons in scotland, similar to a period that we experience every year in december before year in decemberjust before christmas so i am confident the team has lockdown affected your business?",positive,0,0.9984163045883179
03958,2021,04,2021-04,BBC News TV,"were you worried during the lockdown that people during the lockdown that peopla had to during the lockdown that people had to make do with doing their home colours, home trims and all of that, that they might decide that they’ve actually decide that therve actually got quite decide that they’ve actually got quite good at it and they might not need to come to the headdresses anymore?",negative,-1,0.9951576590538025
03959,2021,04,2021-04,BBC News TV,"i think that people’s habits will change due to this, as it had through the first lockdown when you have a lot treatments at home, a lot more clients embracing going grey.",positive,0,0.9983747005462646
03960,2021,04,2021-04,BBC News TV,prices went up after the first lockdown anyway.,negative,-1,0.9970525503158569
03961,2021,04,2021-04,BBC News TV,still to come: remote learning has become the new normal in the pandemic.,negative,-1,0.9980930685997009
03962,2021,04,2021-04,BBC News TV,new coronavirus restrictions in india’s worst-affected state of maharashtra as the country records the world’s highest number of daily infections.,negative,-1,0.9866366982460022
03963,2021,04,2021-04,BBC News TV,"remote learning has been difficult for many parents and students, but it’s also unleashed a boom in the education sector.",positive,0,0.9985306262969971
03964,2021,04,2021-04,BBC News TV,welcome to kindergarten in the pandemic.,positive,0,0.9861007332801819
03965,2021,04,2021-04,BBC News TV,so the remote learning experiment has kind of work from this particular period in time but it’s hard to see this as something more permanent.,negative,-1,0.9950007796287537
03966,2021,04,2021-04,BBC News TV,investment in the sector has been steadily increasing over the last five years but morgan battles as the covid-19 pandemic has put that into overdrive.,positive,0,0.9977778792381287
03967,2021,04,2021-04,BBC News TV,with covid-19 obviously as we have talked about how changed that’s a really good ideas funded bysmart investors.,positive,0,0.9985833168029785
03968,2021,04,2021-04,BBC News TV,"so very much, i mean, we had a recent surge in commuter for consumer demand which has been enforced focus on the outdoor space and the prospect of another staycation, prospect of another staygtion, optimism optimism for a great summer.",positive,0,0.9987905621528625
03969,2021,04,2021-04,BBC News TV,"we are finding that garden centres that have been open throughout the recent lockdown have reported record sales because of the delays, they are now selling all the way into the august deliveries so it has taken an awful lot longer to get the product to the customer, so yes, we are experiencing huge shortages.",negative,-1,0.999091625213623
03970,2021,04,2021-04,BBC News TV,"i can quite imagine that fire pits are popular, given the way the weather has turned in england just in the last with the rules allowing people to gather outdoors, i suppose they are going to want those sofas but also to keep warm as well.",positive,0,0.9976143836975098
03971,2021,04,2021-04,BBC News TV,"brand new cases like this, faith, are once in a career, if you’re lucky.",positive,0,0.9942157864570618
03972,2021,04,2021-04,BBC News TV,an expansion of the coronavirus testing programme.,positive,0,0.9970069527626038
03973,2021,04,2021-04,BBC News TV,"borisjohnson will give more details about his plans to further ease the lockdown in england today, including a covid passport scheme to restart big events.",positive,0,0.9979819059371948
03974,2021,04,2021-04,BBC News TV,"lockdown continues to ease in scotland, as garden centres, homeware shops and hairdressers all reopen.",positive,0,0.9980787038803101
03975,2021,04,2021-04,BBC News TV,"everyone in england will be offered two free rapid covid tests each week from this friday, under the government’s plans to expand its testing programme.",positive,0,0.9973021745681763
03976,2021,04,2021-04,BBC News TV,"the health secretary, matt hancock, says the additional tests will play a crucial role in curbing future outbreaks of the virus as life returns to normal.",positive,0,0.9986465573310852
03977,2021,04,2021-04,BBC News TV,"rapid lateral flow tests are already being used to test secondary school pupils, families with children and those who cannot work from home.",positive,0,0.9962395429611206
03978,2021,04,2021-04,BBC News TV,they can be picked up from a local testing centre or pharmacy or ordered online and delivered in the post.,positive,0,0.9981866478919983
03979,2021,04,2021-04,BBC News TV,"even when people have no symptoms, they may be infected and they may be infectious.",negative,-1,0.9971264004707336
03980,2021,04,2021-04,BBC News TV,but labour said the mass-testing programme must be backed by improved financial support so that those told to isolate can afford it.,negative,-1,0.9928315877914429
03981,2021,04,2021-04,BBC News TV,"and some scientists have questioned the accuracy of the tests, especially in people who don’t have symptoms.",negative,-1,0.997355580329895
03982,2021,04,2021-04,BBC News TV,the tests are not good at ruling out and saying you don’t have covid.,negative,-1,0.9994669556617737
03983,2021,04,2021-04,BBC News TV,"we have to be very careful to get a message to everybody that says if the test is negative, behave the same way, don’t believe you haven’t got covid.",negative,-1,0.9985981583595276
03984,2021,04,2021-04,BBC News TV,"don’t go and kiss and cuddle your granny or your grandad, because it’s not a test that tells us that.",negative,-1,0.9983918070793152
03985,2021,04,2021-04,BBC News TV,it’s not a good enough test.,negative,-1,0.9994691014289856
03986,2021,04,2021-04,BBC News TV,"the government claims the kits are extremely accurate, particularly when it comes to identifying the most infectious cases.",positive,0,0.9984226226806641
03987,2021,04,2021-04,BBC News TV,"in england, a new publicity drive will start this week to to convince more people to make regular testing part of their weekly routine.",positive,0,0.9984283447265625
03988,2021,04,2021-04,BBC News TV,"in scotland, wales and northern ireland, mass testing is also being expanded in places like offices, factories and care homes.",negative,-1,0.991238534450531
03989,2021,04,2021-04,BBC News TV,the next stage of the government’s plan to ease lockdown measures in england from april 12th is expected to be approved by cabinet ministers today.,positive,0,0.9973465204238892
03990,2021,04,2021-04,BBC News TV,"the prime minister will also give details of a traffic-light system for restarting international travel, and his plans to trial covid passports at major sporting events.",positive,0,0.9969321489334106
03991,2021,04,2021-04,BBC News TV,those lockdown haircuts finally brought back under control.,positive,0,0.9985400438308716
03992,2021,04,2021-04,BBC News TV,the cabinet will meet to discuss the latest data on coronavirus this morning.,positive,0,0.9945589900016785
03993,2021,04,2021-04,BBC News TV,green will mean you don’t have to quarantine on return to england.,positive,0,0.9960610270500183
03994,2021,08,2021-08,BBC News TV,"protests across italy, as covid vaccine-passes become mandatory for restaurants, sporting events, and live performances.",negative,-1,0.9979146122932434
03995,2021,08,2021-08,BBC News TV,a fifth of all the ’s covid hospital patients are aged between 18 and 34.,positive,0,0.9911222457885742
03996,2021,08,2021-08,BBC News TV,"it should’ve finished in a year without a pandemic, with people filling in the stadium, and the whole of spain applauding his presence.",positive,0,0.9984524250030518
03997,2021,08,2021-08,BBC News TV,"i think barcelona can make a pretty convincing case that it is in the interests not only of barcelona but of spanish football as a whole to bend the rules 3 little bit and retain the services of the man who could well be the greatest player, some would argue the greatest player in the history of the world.",positive,0,0.9982408285140991
03998,2021,08,2021-08,BBC News TV,"the company insists the measures will protect users’ privacy, but some security experts are concerned.",negative,-1,0.9776554107666016
03999,2021,08,2021-08,BBC News TV,"venues across italy are introducing an obligatory covid ""green pass"" from today, meaning access will only be allowed with either a vaccination certificate, a negative test, or proof of recovery from the virus.",negative,-1,0.9981564879417419
04000,2021,08,2021-08,BBC News TV,"a night at the opera - tickets, temperature check, and, from today, the mandatory green pass - a covid vaccination certificate, negative test, or proof of recovery, as italy tightens its mles from theatres to restaurants, to cafes.",positive,0,0.9984196424484253
04001,2021,08,2021-08,BBC News TV,"i present my green pass, which, in my case, is a vaccination certificate.",positive,0,0.9957192540168762
04002,2021,08,2021-08,BBC News TV,"nobody told us how to face covid, you know, so at the beginning we were afraid, we were nervous, we were anxious.",negative,-1,0.9929589033126831
04003,2021,08,2021-08,BBC News TV,this is another problem regarding covid.,negative,-1,0.9992591738700867
04004,2021,08,2021-08,BBC News TV,this ancient amphitheatre in a new pandemic era.,positive,0,0.98508620262146
04005,2021,08,2021-08,BBC News TV,verona’s arena has already adapted to covid.,positive,0,0.9975513815879822
04006,2021,08,2021-08,BBC News TV,"they, like us, were heroes of the pandemic and now some of them are no-vax.",negative,-1,0.9949554800987244
04007,2021,08,2021-08,BBC News TV,"italy is beginning another act in its covid story, but the unity felt last year is fading.",negative,-1,0.9949317574501038
04008,2021,08,2021-08,BBC News TV,"there have been protests across italy, as covid vaccine-passes become mandatory for restaurants, sporting events, and live performances.",negative,-1,0.9980791807174683
04009,2021,08,2021-08,BBC News TV,doctors in leeds in west yorkshire in the north of england say they are treating greater numbers of coronvirus patients in hospital who are younger and unvaccinated.,positive,0,0.9543297290802002
04010,2021,08,2021-08,BBC News TV,leeds teaching hospital has taken the unusual step of allowing us to film on one of their covid-19 wards to highlight the risks younger people face by not having the jab.,positive,0,0.9982404708862305
