sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
02867,2020,11,2020-11,BBC News TV,the headlines: borisjohnson will urge to back his plan for a second national lockdown in england when he makes a statement in the house of commons later.,neutral,0,0.8878948092460632
02868,2020,11,2020-11,BBC News TV,the is expected to stress the government’s intention to ease restrictions after a month.,neutral,0,0.8618689179420471
02869,2020,11,2020-11,BBC News TV,"scotland’s new five-tier system of restrictions comes into force, with edinburgh, glasgow and the central belt facing controls on alcohol sales and restaurant opening times.",neutral,0,0.6725082397460938
02870,2020,11,2020-11,BBC News TV,and new restrictions for wales - later today the first minister will set out his plans for when the country’s firebreak lockdown ends next monday.,neutral,0,0.9156149625778198
02871,2020,11,2020-11,BBC News TV,"as business in england face more restrictions, the describes a second lockdown as a ""real body blow"" for firms.",negative,-1,0.5307696461677551
02872,2020,11,2020-11,BBC News TV,"borisjohnson will urge today to back his plan for a second national lockdown in england, when he makes a statement in the house of commons later.",neutral,0,0.8851555585861206
02873,2020,11,2020-11,BBC News TV,he’s expected to stress the government’s intention to ease the new restrictions after a month.,neutral,0,0.8060152530670166
02874,2020,11,2020-11,BBC News TV,the prime minister announced on saturday that strict measures will be imposed across england from thursday.,neutral,0,0.9036916494369507
02875,2020,11,2020-11,BBC News TV,people will be told to stay at home except for specific reasons.,neutral,0,0.6150283217430115
02876,2020,11,2020-11,BBC News TV,"elsewhere, scotland has moved into its new five-tier system of restrictions this morning.",neutral,0,0.8450005054473877
02877,2020,11,2020-11,BBC News TV,"this afternoon, to to win over some tories who are threatening to vote against the lockdown in england.",neutral,0,0.5387451648712158
02878,2020,11,2020-11,BBC News TV,"and at the annual conference of the confederation of british industry, the outgoing-director general has criticised the way major announcements, like the lockdown in england, have been handled.",negative,-1,0.6058821678161621
02879,2020,11,2020-11,BBC News TV,"sometimes in he has come as your enemies are behind you, but he will sadly be facing criticism from sir keir starmer in this delay in having this lockdown to coincide with the school half term holidays in england, but also keir starmer i think will make the point that he believes there has been a human cost to the delayed bite boris johnson following the advice of some of his scientific advisors to go for it lockdown very much earlier when they were advising much eartier when they were advising him to do much earlier when they were advising him to do so in late september.",neutral,0,0.5187816023826599
02880,2020,11,2020-11,BBC News TV,is he looking at the economic impact of a month-long lockdown in england?,neutral,0,0.7006449699401855
02881,2020,11,2020-11,BBC News TV,"could there be a formal assessment aboutyou will also be questioned i think on some of the evidence he is relying on, some conservative have speaking to this morning so they believe that sage, the scientific advice has been getting, has been out of date, and in some parts of the country where they have had these restrictive tier 3 measures, such as the city of manchester itself, they actually sing infections go down, so is he losing his nerve.",negative,-1,0.5107434391975403
02882,2020,11,2020-11,BBC News TV,we’re dealing with a virus that has clearly moved at a pace faster than we had anticipated or feared.,negative,-1,0.5570492744445801
02883,2020,11,2020-11,BBC News TV,"it’s the last thing we want to do, to bring in such restrictive measures.",negative,-1,0.7833887338638306
02884,2020,11,2020-11,BBC News TV,"in fact, what the prime minister will be arguing that afternoon in the house of commons is that we can the house of commons is that we ran see deaths the house of commons is that we can see deaths double the rate this winter than they did in the spring, so there is a medical case for intervention.",neutral,0,0.5927957892417908
02885,2020,11,2020-11,BBC News TV,"one of them he was in fact the chair of the committee that represents the backbench opinions, sir graham brady, was telling the that some of these measures -- macro if they had been announced in a totalitarian state one i spoke to ali this morning was suggesting that for example the government’s track and trace system was nothing short of a farce, as i think to some extent, simply at this stage, some of that criticism will be muted this afternoon.",neutral,0,0.63638836145401
02886,2020,11,2020-11,BBC News TV,"between now and the debate on wednesday, he will have to justify his going into lockdown and guarantee that it will not extend in its current form past december the 2nd.",neutral,0,0.7045934200286865
02887,2020,11,2020-11,BBC News TV,"people in scotland face new restrictions today, as the country is split into a five-tiered system.",negative,-1,0.7506129741668701
02888,2020,11,2020-11,BBC News TV,the new rules came into effect at six o’clock this morning.,neutral,0,0.9165977239608765
02889,2020,11,2020-11,BBC News TV,"glasgow, edinburgh and dundee are amongst the areas with strict restrictions in tier 3, although no area in scotland is currently in the highest tier.",neutral,0,0.6535652875900269
02890,2020,11,2020-11,BBC News TV,"wales’s first minister, mark drakeford, will set out the new restrictions to be put in place when the country’s firebreak lockdown ends a week today.",neutral,0,0.9120334386825562
02891,2020,11,2020-11,BBC News TV,people in wales have been told to stay at home except for exercise and essential journeys.,neutral,0,0.5744756460189819
02892,2020,11,2020-11,BBC News TV,"but it was a trial here injuly, just after lockdown, which heard details, revelations, about the hollywood couple, the breakdown of their marriage and a difficult marriage that it was.",neutral,0,0.650183916091919
02893,2020,11,2020-11,BBC News TV,"sometimes announcements are made with intent to appeal in cases which in the fullness of time, once a careful consideration has been given and judgment, do not come to pass, so it may well be that things might change in due course, but we can change in due course, but we ran only look change in due course, but we can only look forward to the appeal hearing and more evidence or a recounting of the evidence before the judges in the appeal court.",neutral,0,0.8111501336097717
02894,2020,11,2020-11,BBC News TV,the headlines on news borisjohnson will urge to back his plan for a second national lockdown in england when he makes a statement in the house of commons later.,neutral,0,0.8719971179962158
02895,2020,11,2020-11,BBC News TV,the is expected to stress the government’s intention to ease restrictions after a month.,neutral,0,0.8618689179420471
02896,2020,11,2020-11,BBC News TV,"as business in england face more restrictions the describes a second lockdown as a ""real body blow"" for firms.",negative,-1,0.5564142465591431
02897,2020,11,2020-11,BBC News TV,the labour leader sir keir starmer has criticised what he called the government’s ‘catalogue of mistakes’ over the coronavirus crisis which he said have cost lives.,negative,-1,0.8363268971443176
02898,2020,11,2020-11,BBC News TV,"i said it would report back with the discussions we had over the weekend about the new set of national measures which would be put in place here in wales when the firebreak comes to an end a week from today, next monday.",neutral,0,0.9368122816085815
02899,2020,11,2020-11,BBC News TV,ministers have been meeting throughout the weekend to consider the final details of these measures.,neutral,0,0.9434399008750916
02900,2020,11,2020-11,BBC News TV,and white plans and our discussions have had to adapt to a the and its rated announcement by the prime minister that england will start a month long lockdown on thursday for -- our plans.,neutral,0,0.8339552879333496
02901,2020,11,2020-11,BBC News TV,but we do now have to consider the impact the english lockdown will have on the next steps we take in wales.,neutral,0,0.8678575754165649
02902,2020,11,2020-11,BBC News TV,"every day, on a non-lockdown day, almost 150,000 peopla criss non-lockdown day, almost 150,000 people criss cross this border to peopla criss cross this border to work, to people criss cross this border to work, to visit family, shop, do business and to travel.",neutral,0,0.6791390180587769
02903,2020,11,2020-11,BBC News TV,the english lockdown vice versa.,neutral,0,0.7530303001403809
02904,2020,11,2020-11,BBC News TV,the english lockdown inevitably has an impact on people inevitably has an impact on peopla who live inevitably has an impact on people who live in wales but work in england.,neutral,0,0.5432525277137756
02905,2020,11,2020-11,BBC News TV,we will be coming out of our firebreak as england begins its firebreakjust as england begins its months long lockdown.,neutral,0,0.6854930520057678
02906,2020,11,2020-11,BBC News TV,"and it is really important that as we open up, wales does not become an escape for walas does not become an escape for peopla seeking wales does not become an escape for people seeking to circumvent the new tighter restrictions imposed by the prime minister.",neutral,0,0.5951988101005554
02907,2020,11,2020-11,BBC News TV,"now, when the firebreak ends next monday, there will be a new set of national measures which will replace the previous local restrictions.",neutral,0,0.9042742848396301
02908,2020,11,2020-11,BBC News TV,but previous oral restrictions.,neutral,0,0.7191779613494873
02909,2020,11,2020-11,BBC News TV,but more previous local restrictions.,neutral,0,0.8011761903762817
02910,2020,11,2020-11,BBC News TV,"but more important than any rules, more important than any mles, guidance or more important than any rules, guidance or regulations which we put in place will be at the parts which each one of us plays in responding to the ongoing public health emergency we face in wales.",neutral,0,0.651774525642395
02911,2020,11,2020-11,BBC News TV,"we can introduce new laws, but these will only be successful if we all do everything we can to reduce our everything we ran to reduce our exposure to everything we can to reduce our exposure to the virus, by keeping the contacts we have with other people to a minimum, at home, in peopla to a minimum, at home, in work and people to a minimum, at home, in work and when we go out.",neutral,0,0.46814966201782227
02912,2020,11,2020-11,BBC News TV,"not the maximum, which the rules allow.",neutral,0,0.7321593761444092
02913,2020,11,2020-11,BBC News TV,"our real strength lies, which the rules allow.",neutral,0,0.6427079439163208
02914,2020,11,2020-11,BBC News TV,"our real strength lies, as it has been throughout the pandemic, in the choices we make and the actions which we take together.",neutral,0,0.5874682664871216
02915,2020,11,2020-11,BBC News TV,"now, when we came out of lockdown in the spring we took a cautious approach, relaxing restrictions gradually to make sure that we did not lose all the gains we had worked so hard to achieve.",neutral,0,0.6020951867103577
02916,2020,11,2020-11,BBC News TV,"for the first two weeks after the firebreak ends, the national measures will be designed to maximise the impact of everything that we have done together during the firebreak period, to control the spread of the virus.",neutral,0,0.7767081260681152
02917,2020,11,2020-11,BBC News TV,and we will review spread of the virus.,neutral,0,0.5290297865867615
02918,2020,11,2020-11,BBC News TV,one of the most common misconceptions about coronavirus is that we catch it from people that we that we catch it from peopla that we do not that we catch it from people that we do not know.,negative,-1,0.6728052496910095
02919,2020,11,2020-11,BBC News TV,"now, the rules around meeting people now, the mles around meeting people are perhaps the now, the rules around meeting people are perhaps the most difficult that we have to consider and that is we asked people to think about what they should do, rather than simply what they ran they should do, rather than simply what they can do.",negative,-1,0.4839465618133545
02920,2020,11,2020-11,BBC News TV,"and we know that changing the rules to allow two households to join together and to meet at home, which will be very valuable for many, many households valuabla for many, many households in walas, valuable for many, many households in wales, does not reflect the in wales, does not reﬂect the family in wales, does not reflect the family dynamics of many people and family dynamis of many peopla and it does family dynamics of many people and it does not enable friends and young it does not enabla friends and young peopla to it does not enable friends and young people to meet.",negative,-1,0.5286661386489868
02921,2020,11,2020-11,BBC News TV,"in relation to organised activity, up to 15 people organised activity, up to 15 peopla will be organised activity, up to 15 people will be able to meet together to take part in an indoors activity and up to 30 in outdoors activities provided of course, as ever, that all social distancing, hand hygiene and other covid safety measures are followed.",neutral,0,0.7787112593650818
02922,2020,11,2020-11,BBC News TV,"there will be no travel restrictions inside wales, but during the month long lockdown in england, travel will not be permitted outside wales without a reasonabla excuse.",neutral,0,0.6353490352630615
02923,2020,11,2020-11,BBC News TV,"now, as i explained on friday, we continue to see large numbers of people falling see large numbers of peopla falling ill with ill with coronavirus in walas.",negative,-1,0.8473402261734009
02924,2020,11,2020-11,BBC News TV,we have over ill with coronavirus in wales.,negative,-1,0.7161685824394226
02925,2020,11,2020-11,BBC News TV,"we have over 1000 hospital beds occupied by people with coronavirus occupied by peopla with coronavirus -related occupied by people with coronavirus -related conditions and very sadly, again over this weekend, we had to report more families losing loved ones to this awful virus.",negative,-1,0.9690951704978943
02926,2020,11,2020-11,BBC News TV,we still have a ones to this awful virus.,negative,-1,0.9338223934173584
02927,2020,11,2020-11,BBC News TV,"it week to make a real difference to the course of this virus, to prevent our from being overwhelmed and to save lives.",neutral,0,0.5542240738868713
02928,2020,11,2020-11,BBC News TV,"if you think people should only leave their homes when it is genuinely necessary, then society is basically being asked to impose its own lockdown.",negative,-1,0.7483473420143127
02929,2020,11,2020-11,BBC News TV,what i’m saying to peopla in own lockdown.,neutral,0,0.8434118628501892
02930,2020,11,2020-11,BBC News TV,"what i’m saying to people in wales as this, we will peopla in walas as this, we will have people in wales as this, we will have this new simple set of national mles beyond have this new simple set of national rules beyond the firebreak period, mles beyond the firebreak period, but if people rules beyond the firebreak period, but if people approach that period but if peopla approach that period by asking but if people approach that period by asking themselves what is the maximum i can do?",neutral,0,0.8961344361305237
02931,2020,11,2020-11,BBC News TV,"so what we have to have is a set of national rules have is a set of national mles together have is a set of national rules together with the ongoing determination of people in wales to determination of peopla in walas to do determination of people in wales to do the right thing, for every one of us to ask ourselves that question, what contribution can we make to what contribution ran we make to keeping what contribution can we make to keeping ourselves and others say?",neutral,0,0.8829778432846069
02932,2020,11,2020-11,BBC News TV,and that does not mean trying to stretch the rules to do even more.,neutral,0,0.48463502526283264
02933,2020,11,2020-11,BBC News TV,it means taking stretch the rules to do even more.,neutral,0,0.6491902470588684
02934,2020,11,2020-11,BBC News TV,"and in that way, we will go on together helping to bring the coronavirus under control and to give a through to christmas and beyond.",positive,1,0.7432103753089905
02935,2020,11,2020-11,BBC News TV,"so, we have been listening to a briefing from the first minister of wales, mark drakeford, where he has announced a new nationwide measures which will take effect after the welsh firebreak lockdown ends next week.",neutral,0,0.8792490363121033
02936,2020,11,2020-11,BBC News TV,let’s run welsh firebreak lockdown ends next week.,neutral,0,0.7113107442855835
02937,2020,11,2020-11,BBC News TV,"plans for reopening hospitality, it sounded as if they have been put on hold or at least are subject to further discussion, that of course is in the light of the announcement that england will face a second lockdown for a month from thursday.",neutral,0,0.6604306697845459
02938,2020,11,2020-11,BBC News TV,"but in walas, up lockdown for a month from thursday.",neutral,0,0.7646467685699463
02939,2020,11,2020-11,BBC News TV,"but in wales, up to 15 people will but in walas, up to 15 peopla will be able but in wales, up to 15 people will be able to meet indoors for activities, sports for example, and 30 outdoors, provided they abide by social distancing rules.",neutral,0,0.8426089882850647
02940,2020,11,2020-11,BBC News TV,let’s social distancing mles.,neutral,0,0.6330054998397827
02941,2020,11,2020-11,BBC News TV,let’s listen social distancing rules.,neutral,0,0.8241252899169922
02942,2020,11,2020-11,BBC News TV,"summer may think that that insurance policy is not working and wales policy is not working and walas would policy is not working and wales would be better off, its response to covid would be better, if it was an independent nation.",neutral,0,0.5325503945350647
02943,2020,11,2020-11,BBC News TV,"if we were not part of the united kingdom, we would not be having a discussion about for at all the millions and millions of pounds that have been spent on supporting people who are unable to work during coronavirus would be here for us to use -- furlough.",negative,-1,0.7237839102745056
02944,2020,11,2020-11,BBC News TV,"but without the treasury and without being part of that great insurance policy, we would not be debating whether or not we were getting furlough unfair terms because we would not be getting help with furlough at all.",negative,-1,0.5359846353530884
02945,2020,11,2020-11,BBC News TV,"and when independence is concerned, we have already an independent senedd here that are able to make decisions here for wales and throughout the coronavirus period i have used independently the powers we have is a welsh government to make decisions that are right for walas.",neutral,0,0.8339235782623291
02946,2020,11,2020-11,BBC News TV,i do not different rules in border areas?,neutral,0,0.6007480025291443
02947,2020,11,2020-11,BBC News TV,"i do not want to keep those places dose, do not want to keep those places close, i want to see them reopen in wales.",negative,-1,0.6848576664924622
02948,2020,11,2020-11,BBC News TV,"if pubs are close along the border in england, dose along the border in england, there is close along the border in england, there is bound to be a risk that peopla will there is bound to be a risk that people will to break the law, because the law in england will say to them that they should not travel into wales because pubs here will be open and serving alcohol.",negative,-1,0.5925986766815186
02949,2020,11,2020-11,BBC News TV,and could you also tell me what your thinking is on to care homes.,neutral,0,0.8815101385116577
02950,2020,11,2020-11,BBC News TV,it is something that is on to care homes.,neutral,0,0.7417272329330444
02951,2020,11,2020-11,BBC News TV,will visits be allowed to take place cut care homes allowed to take place cut rare homes are a allowed to take place cut care homes are a constant cause of concern to us all.,negative,-1,0.6077317595481873
02952,2020,11,2020-11,BBC News TV,because one the virus gets into a rare us all.,negative,-1,0.6963931322097778
02953,2020,11,2020-11,BBC News TV,"because one the virus gets into a care home, we now have fast into a rare home, we now have fast it ran spread into a care home, we now have fast it can spread among the very vulnerable population and we know the devastation that ran follow.",negative,-1,0.8330355286598206
02954,2020,11,2020-11,BBC News TV,"while i do not want to say this in the sense of offering false hope to people, one of the things that we do have some optimism that things will develop over the weeks ahead is that he new generation of tests may become available where people will be able available where peopla will be able to available where people will be able to administer themselves and be able to get the answer is very quickly within, let us say, half an hour, so i have asked our officials here to work with the care home sector to work with the rare home sector to see, as does work with the care home sector to see, as does test become available, see, as does test become availabla, whether see, as does test become available, whether used for care home visiting whether used for rare home visiting would be whether used for care home visiting would be a priority, one of the top things that we would use those tests for as they become available to us in walas.",neutral,0,0.6884248852729797
02955,2020,11,2020-11,BBC News TV,"because if that were the case, someone could come to a care rase, someone could come to a rare home, case, someone could come to a care home, administer the tests themselves, while they were waiting in the far, themselves, while they were waiting in the car, and within half an hour, in the far, and within half an hour, they would now in the car, and within half an hour, they would now that they had a test was positive and negative and if it was positive, you could not visit it, but if it was negative 3 the it, but if it was negative a the visit it, but if it was negative 3",neutral,0,0.6932370662689209
02956,2020,11,2020-11,BBC News TV,"the visit could it, but if it was negative a the visit could go ahead.",neutral,0,0.714900016784668
02957,2020,11,2020-11,BBC News TV,"that does offer us a different path through this a very difficult dilemma where this a very difficult dilamma where we want this a very difficult dilemma where we want to this a very difficult dilemma where we we to protect this a very difficult dilemma where we want to protect people who live in rare we want to protect people who live in care homes, but of course, we in rare homes, but of course, we want peopla to in care homes, but of course, we want people to be able to have the want peopla to be able to have the comfort want people to be able to have the comfort of knowing they can be seen comfort of knowing they ran be seen by their loved ones as well.",neutral,0,0.6249188184738159
02958,2020,11,2020-11,BBC News TV,the measures that have been put in place in england are designed to turn back the stale in england are designed to turn back the scale of challenge that coronavirus has now caused to our friends and neighbours across the border.,neutral,0,0.5094267129898071
02959,2020,11,2020-11,BBC News TV,those rules will have been border.,neutral,0,0.6979207992553711
02960,2020,11,2020-11,BBC News TV,those rules will have been put in place by the prime minister for very good reasons.,positive,1,0.7290213704109192
02961,2020,11,2020-11,BBC News TV,and people in england need to follow them just as i always ask people in wales to i always ask peopla in walas to follow i always ask people in wales to follow the rules that we put in follow the mles that we put in place for follow the rules that we put in place for people here.,neutral,0,0.8168902397155762
02962,2020,11,2020-11,BBC News TV,england are seeing more cases and england are seeing more rases and deaths england are seeing more cases and deaths than the reasonable worst deaths than the reasonahla,negative,-1,0.8855502605438232
02963,2020,11,2020-11,BBC News TV,worst case deaths than the reasonable worst case scenario model predicted also rase scenario model predicted also as case scenario model predicted also as wales also permits projections as walas also permits projections and as wales also permits projections and does that mean there is likely to be more deaths than the 6300 that were previously feared?,negative,-1,0.7775400876998901
02964,2020,11,2020-11,BBC News TV,"if there is a oral outbreak, nocturnes now.",negative,-1,0.525749683380127
02965,2020,11,2020-11,BBC News TV,"if there is a local outbreak, will you follow a similar model with the figure of 50 cases per 100,000 as a benchmark and were restrictions imposed by the same as before?",neutral,0,0.8010247945785522
02966,2020,11,2020-11,BBC News TV,announcing a new nationwide measures that will take effect after the welsh firebrick lockdown ends next week.,neutral,0,0.9491882920265198
02967,2020,11,2020-11,BBC News TV,it has work reiterating that these measures will not come into effect until next monday.,neutral,0,0.8450367450714111
02968,2020,11,2020-11,BBC News TV,"there will be no travel restrictions from next monday inside wales, but travel will not be permitted outside wales without a reasonable excuse.",neutral,0,0.7138801217079163
02969,2020,11,2020-11,BBC News TV,50 mark drakeford they’re announcing so mark drakeford therre announcing there 50 mark drakeford they’re announcing there was a new nationwide measures that will take effect from next monday.,neutral,0,0.9189819693565369
02970,2020,11,2020-11,BBC News TV,"the labour leader sir keir starmer has criticised what he called the government’s ""catalogue of mistakes"" over the coronavirus crisis, which he said ""have cost lives and livelihoods"".",negative,-1,0.8438557386398315
02971,2020,11,2020-11,BBC News TV,"earlier, at the same event, the business secretary, alok sharma, defended the government’s decision to implement a month-long lockdown in england, telling business leaders and media ""the cost of inaction would be greater than the action"".",neutral,0,0.6683744192123413
02972,2020,11,2020-11,BBC News TV,"saying the party wanted to build a new relationship, new partnership with the business community and that they really value the contribution business makes to society, but as you said, he also took the opportunity to really heavily criticise the government and its management so far of the coronavirus pandemic.",neutral,0,0.6361772418022156
02973,2020,11,2020-11,BBC News TV,"the central lesson of the first ways the central lasson of the first ways scratch the central lesson of the first ways scratch make was ignored that if you are to control this virus, you have to act earty and are to control this virus, you have to act early and decisively.",neutral,0,0.549740195274353
02974,2020,11,2020-11,BBC News TV,"boris johnson, of course, is going to be speaking in the commons later today about the new lockdown coming on in england on thursday.",neutral,0,0.9161169528961182
02975,2020,11,2020-11,BBC News TV,"i really, that new lockdown was at the bigger focus of this morning’s discussions, our business is going to cope with a second lap time?",neutral,0,0.7925254106521606
02976,2020,11,2020-11,BBC News TV,"but in other ways businesses are worse off, they would any much healthier position financially at the beginning of the year because they have now been dealing with the financial impact of a pandemic for several months.",negative,-1,0.8594253063201904
02977,2020,11,2020-11,BBC News TV,we need to recognise the covid safety of so many workplaces and keep as much of the economy open as we ran.,neutral,0,0.5991629362106323
02978,2020,11,2020-11,BBC News TV,"the trouble is, the furlough scheme ending in four weeks is tomorrow for so many businesses.",negative,-1,0.6509844064712524
02979,2020,11,2020-11,BBC News TV,"we are an open economy, we’re going to need to be able to again for our trade - for our global trade - for our recovery.",positive,1,0.5994100570678711
02980,2020,11,2020-11,BBC News TV,dame caroline fairbairn said it would be unconscionable to unleash a no-deal brexit on the and europe are now dealing with the second wave of the coronavirus pandemic.,negative,-1,0.8846035599708557
02981,2020,11,2020-11,BBC News TV,"today scotland has been placed under a new tier system across its council areas, restricting certain areas to harsher lockdown measures than others.",neutral,0,0.7047621607780457
02982,2020,11,2020-11,BBC News TV,"but, she says the country has a decision to face, as the government’s furlough scheme funding is only available during the month that england is in lockdown.",neutral,0,0.5740521550178528
02983,2020,11,2020-11,BBC News TV,"the position, as it has in so many countries across the world, remains very fragile and we remain very concerned about the rise in hospital and intensive rare commissions.",negative,-1,0.6247605681419373
02984,2020,11,2020-11,BBC News TV,"while that decision would never be easy, there is no doubt that the availability of a more extensive unfurlough scheme of the kind that the prime minister announced on saturday would make it lass announced on saturday would make it less difficult -- furlough scheme.",neutral,0,0.6140972971916199
02985,2020,11,2020-11,BBC News TV,"what we have to be up and coming days as there is, should we take the opportunity of more generous financial support to step harder on the brakes now to to drive infection rates down faster and more firmly?",neutral,0,0.7104036808013916
02986,2020,11,2020-11,BBC News TV,-- suppressing the virus.,negative,-1,0.5278359651565552
02987,2020,11,2020-11,BBC News TV,-- suppressing the virus.,negative,-1,0.5278359651565552
02988,2020,11,2020-11,BBC News TV,"ideally, we would assess the impact of the current restrictions for a bit longer before making that decision and, at the very least, wait until our next scheduled review point which is during lectures, a week tomorrow.",neutral,0,0.8704203367233276
02989,2020,11,2020-11,BBC News TV,"at this stage, the indication is that the more generous unfurlough scheme is only going to be available for the month -- furlough’s scheme during the period of england’s lockdown.",neutral,0,0.8558671474456787
02990,2020,11,2020-11,BBC News TV,but we cannot put of vital decisions while cannot put of vital decisions whila we have cannot put of vital decisions while we have a debate with the treasury because at the virus does not stop spreading while we do that.,negative,-1,0.7873733043670654
02991,2020,11,2020-11,BBC News TV,borisjohnson is due to address later this afternoon about his plan for a new four-week lockdown across england from thursday.,neutral,0,0.9346244931221008
02992,2020,11,2020-11,BBC News TV,"he’s expected to warn that covid-19 deaths could be twice as high over the winter as they were in the first wave of the pandemic without action, citing models from his scientific advisers.",negative,-1,0.5061019062995911
02993,2020,11,2020-11,BBC News TV,but some other scientists insist there is still a better way to beat the virus.,neutral,0,0.5839513540267944
02994,2020,11,2020-11,BBC News TV,"i’ve been speaking to tom jefferson, an epidemiologist at oxford university, who says there is no modelling on the impact of a lockdown.",neutral,0,0.6320891976356506
02995,2020,11,2020-11,BBC News TV,"we do not really understand how cases are calculated and how cases are ralmlated and projections how cases are calculated and projections we have seen, are forecast we have seen of cases and forecast we have seen of rases and deaths forecast we have seen of cases and deaths are actually really quite exaggerated.",negative,-1,0.7964228391647339
02996,2020,11,2020-11,BBC News TV,"isn’t one thing certain, though, that a lockdown does definitely reduce the spread of infections and, therefore, the number of deaths?",neutral,0,0.6818857192993164
02997,2020,11,2020-11,BBC News TV,"well, the unfortunately, the patchwork of restrictions that have been applied throughout europe actually make that statement very problematic to check, to assess.",negative,-1,0.8570104837417603
02998,2020,11,2020-11,BBC News TV,because what you would have to do is you would have to have a state or nation or an area with some kind of restrictions and one without restrictions and then compare them.,neutral,0,0.7959451675415039
02999,2020,11,2020-11,BBC News TV,"well, this has not happened and the increasing number of restrictions, all patchwork, all doubung of restrictions, all patchwork, all doubling and sometimes very unclear and progressive, makes that kind of interpretation very difficult.",negative,-1,0.7348536849021912
03000,2020,11,2020-11,BBC News TV,"what is certain is that restrictions have an impact, human toll and they have an economic toll.",neutral,0,0.6234033703804016
03001,2020,11,2020-11,BBC News TV,"the forecasts that we see and that we are shown in now that the projected benefits on restrictions, but none of the harms.",neutral,0,0.8153783679008484
03002,2020,11,2020-11,BBC News TV,all deaths are regrettable.,negative,-1,0.945114016532898
03003,2020,11,2020-11,BBC News TV,"the question becomes wider, if you want to wed in the question and it becomes as follows - are we going to use restrictions every winter?",neutral,0,0.8674702048301697
03004,2020,11,2020-11,BBC News TV,"if we have a very bad acute respiratory infection season, are we going to start using restrictions there?",negative,-1,0.803679347038269
03005,2020,11,2020-11,BBC News TV,because this is the logic that is behind applying restrictions and progressive restrictions.,neutral,0,0.7115535736083984
03006,2020,11,2020-11,BBC News TV,just for covid?,neutral,0,0.7938287854194641
03007,2020,11,2020-11,BBC News TV,"i personally think it is regrettable, simply because of the measures that are taking impact on everybody.",negative,-1,0.8789464831352234
03008,2020,11,2020-11,BBC News TV,borisjohnson prepares to ask to support his plan for a month-long national coronavirus lockdown in england.,neutral,0,0.8831606507301331
03009,2020,11,2020-11,BBC News TV,"the new restrictions are due to come into force the day after we’ll be getting the latest from westminster, where some tory say they will vote against the government.",neutral,0,0.5926222801208496
03010,2020,11,2020-11,BBC News TV,also this lunchtime: facing another lockdown - businesses across england say the potential damage is immense.,negative,-1,0.8097392320632935
03011,2020,11,2020-11,BBC News TV,"prince william had covid at the same time as his father and the prime minister, but kept it quiet to avoid alarming the nation.",neutral,0,0.7569061517715454
03012,2020,11,2020-11,BBC News TV,the prime minister is preparing to ask to support a new national lockdown in england to last four weeks.,neutral,0,0.8598785400390625
03013,2020,11,2020-11,BBC News TV,in the commons later this afternoon he’s expected to warn that covid-19 deaths could be twice as high over the winter as they were in the first wave of the pandemic.,negative,-1,0.5831924080848694
03014,2020,11,2020-11,BBC News TV,he is expected to stress that he intends to ease restrictions after a month.,neutral,0,0.8319784998893738
03015,2020,11,2020-11,BBC News TV,"from thursday, people will be told to stay at home except for specific reasons.",neutral,0,0.669922947883606
03016,2020,11,2020-11,BBC News TV,"it was always feared the turning of the seasons, autumn then winter, could see a surge in coronavirus cases.",negative,-1,0.5578664541244507
03017,2020,11,2020-11,BBC News TV,it was that blunt reality that forced the prime minister and his scientific advisers to tell us from downing street at the weekend that another lockdown for england was coming.,neutral,0,0.7145010828971863
03018,2020,11,2020-11,BBC News TV,we are dealing with a virus that has dearty nature.,negative,-1,0.8791025876998901
03019,2020,11,2020-11,BBC News TV,we are dealing with a virus that has clearly moved at a pace that has dearty moved at a pace faster that has clearly moved at a pace faster than we had anticipated or feared.,neutral,0,0.47646409273147583
03020,2020,11,2020-11,BBC News TV,"it is the last thing that we want to do, to bring in such restrictive measures.",negative,-1,0.8507633209228516
03021,2020,11,2020-11,BBC News TV,"it is these kind of measures -- mac if these kind of measures were being taken in any kind of totalitarian country around the world, we would regard it as a removal of fundamental liberties going almost without comment.",negative,-1,0.5056203007698059
03022,2020,11,2020-11,BBC News TV,"his decision to block a circuit breaker, to dismiss it as a blunt instrument, and to pretend that you ran protect the instrument, and to pretend that you can protect the economy without controlling the virus will now mean that businesses have to close for that businesses have to dose for longer.",negative,-1,0.542853832244873
03023,2020,10,2020-10,BBC News TV,president donald trump and the first lady melanie test positive for coronavirus and go into quarantine.,neutral,0,0.5212116837501526
03024,2020,10,2020-10,BBC News TV,"announcing the test results on twitter the president says he and the first lady ""will get through this together"" it comes after his one of his closest aides - hope hicks - tested positive for coronavirus - the pair have taken several trips together in the past week world markets slump on the news with the dow futures index down - due to uncertainty about the operation of the administration we’ll be looking at what all this means for the election campaign - as the president is confined to the white house.",neutral,0,0.6733984351158142
03025,2020,10,2020-10,BBC News TV,"donald trump has said he and his wife, melanie, have tested positive for coronavirus and have begun a period of quarantine.",neutral,0,0.6209184527397156
03026,2020,10,2020-10,BBC News TV,"they were both tested after one of trump’s most senior advisers, hope hicks, found out she had the virus.",negative,-1,0.4967276155948639
03027,2020,10,2020-10,BBC News TV,"president trump confirmed the news on twitter, saying that he and the first lady ""will begin our quarantine and recovery process immediately"" - and that they ""will get through this !",positive,1,0.6281173825263977
